start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/0 with read ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9541 with read ROI [120700:125700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18826 with read ROI [120700:125700, 12368:16368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11090 with read ROI [120700:125700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23856 with read ROI [120700:125700, 16368:20368, 92368:96368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13703 with read ROI [120700:125700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28179 with read ROI [120700:125700, 20368:24368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17785 with read ROI [120700:125700, 24368:28368, 64368:68368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5976 with read ROI [120700:125700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6504 with read ROI [120700:125700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7065 with read ROI [120700:125700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7660 with read ROI [120700:125700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8290 with read ROI [120700:125700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8956 with read ROI [120700:125700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9659 with read ROI [120700:125700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10400 with read ROI [120700:125700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12861 with read ROI [120700:125700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26755 with read ROI [120700:125700, 28368:32368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12893 with read ROI [120700:125700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29812 with read ROI [120700:125700, 32368:36368, 92368:96368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19009 with read ROI [120700:125700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33094 with read ROI [120700:125700, 36368:40368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22719 with read ROI [120700:125700, 40368:44368, 64368:68368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40330 with read ROI [120700:125700, 40368:44368, 108368:111944] (5000, 4000, 3576) and write ROI [120700:125700, 40368:44368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14844 with read ROI [120700:125700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29914 with read ROI [120700:125700, 44368:48368, 80368:84368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17986 with read ROI [120700:125700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38510 with read ROI [120700:125700, 48368:52368, 96368:100368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20327 with read ROI [120700:125700, 52368:56368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34947 with read ROI [120700:125700, 52368:56368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25569 with read ROI [120700:125700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38585 with read ROI [120700:125700, 56368:60368, 88368:92368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22904 with read ROI [120700:125700, 60368:64368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 60368:64368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38624 with read ROI [120700:125700, 60368:64368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 60368:64368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25648 with read ROI [120700:125700, 64368:68368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40555 with read ROI [120700:125700, 64368:68368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 64368:68368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25689 with read ROI [120700:125700, 68368:72368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/51001 with read ROI [120700:125700, 68368:72368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 68368:72368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28647 with read ROI [120700:125700, 72368:76368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 72368:76368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44607 with read ROI [120700:125700, 72368:76368, 84368:88368] (5000, 4000, 4000) and write ROI [120700:125700, 72368:76368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36960 with read ROI [120700:125700, 76368:80368, 64368:68368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55710 with read ROI [120700:125700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [120700:125700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12691 with read ROI [125700:130700, 368:4368, 64368:68368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22450 with read ROI [125700:130700, 368:4368, 100368:104368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15556 with read ROI [125700:130700, 4368:8368, 72368:76368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4057 with read ROI [125700:130700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4463 with read ROI [125700:130700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4898 with read ROI [125700:130700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5363 with read ROI [125700:130700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5859 with read ROI [125700:130700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6387 with read ROI [125700:130700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6948 with read ROI [125700:130700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7543 with read ROI [125700:130700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8839 with read ROI [125700:130700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20003 with read ROI [125700:130700, 8368:12368, 84368:88368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12772 with read ROI [125700:130700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23857 with read ROI [125700:130700, 12368:16368, 92368:96368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17756 with read ROI [125700:130700, 16368:20368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23886 with read ROI [125700:130700, 16368:20368, 88368:92368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14680 with read ROI [125700:130700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25294 with read ROI [125700:130700, 20368:24368, 88368:92368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5977 with read ROI [125700:130700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6505 with read ROI [125700:130700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7066 with read ROI [125700:130700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7661 with read ROI [125700:130700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8291 with read ROI [125700:130700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8957 with read ROI [125700:130700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10401 with read ROI [125700:130700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14711 with read ROI [125700:130700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20121 with read ROI [125700:130700, 24368:28368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31377 with read ROI [125700:130700, 24368:28368, 100368:104368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23979 with read ROI [125700:130700, 28368:32368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36543 with read ROI [125700:130700, 28368:32368, 108368:111944] (5000, 4000, 3576) and write ROI [125700:130700, 28368:32368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16801 with read ROI [125700:130700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25390 with read ROI [125700:130700, 32368:36368, 76368:80368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13864 with read ROI [125700:130700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25424 with read ROI [125700:130700, 36368:40368, 72368:76368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16870 with read ROI [125700:130700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34875 with read ROI [125700:130700, 40368:44368, 92368:96368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19115 with read ROI [125700:130700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36681 with read ROI [125700:130700, 44368:48368, 92368:96368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24154 with read ROI [125700:130700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36718 with read ROI [125700:130700, 48368:52368, 88368:92368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25570 with read ROI [125700:130700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38586 with read ROI [125700:130700, 52368:56368, 88368:92368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25609 with read ROI [125700:130700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42469 with read ROI [125700:130700, 56368:60368, 92368:96368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33354 with read ROI [125700:130700, 60368:64368, 68368:72368] (5000, 4000, 4000) and write ROI [125700:130700, 60368:64368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13227 with read ROI [125700:130700, 64368:68368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 64368:68368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14130 with read ROI [125700:130700, 64368:68368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 64368:68368, 4368:8368] (5000, 4000, 4000)
